t,U,B1,T1,E1,P1,B2,T2,E2,P2,s,theta,F1,F2
141.6,0.5619070620759001,0.9331778383608815,0.11137193170765354,0.038133574187802555,0.3605439984003161,0.8536260228708946,0.17835048790398675,0.06111800154833126,0.4138336454450712,1.5,0.196,0.23841352061373308,0.22123288329816376
141.65,0.5618833164890872,0.9333487730247372,0.11119850599081774,0.03810874445574152,0.36032921195385836,0.8535955240626074,0.17829119892897058,0.06112799186000975,0.4136137442464077,1.5,0.196,0.2384616915621024,0.22125227085565297
141.70000000000002,0.5618606344807883,0.9335204272205733,0.11102542609763767,0.03808375712545987,0.36011452037728203,0.8535660104500421,0.17823205631043348,0.06113760360678877,0.413394002341848,1.5,0.196,0.23851006988079476,0.2212718661599074
141.75,0.5618390196325715,0.9336928032314529,0.11085268768576732,0.03805861442211471,0.3598999231418705,0.853537484806318,0.1781730518558637,0.06114684099410126,0.4131744189372832,1.5,0.196,0.23855865892850645,0.2212916735644024
141.8,0.5618184753164535,0.933865903434686,0.11068028647455389,0.038033318556099587,0.35968541971212215,0.8535099500658974,0.17811417749060982,0.061155708205825964,0.4129549932262642,1.5,0.196,0.23860746193350385,0.22131169726867406
141.85,0.5617990046985988,0.9340397302963168,0.11050821824430306,0.03800787172285108,0.35947100954610756,0.8534834093170993,0.17805542525654813,0.06116420940366875,0.41273572439051326,1.5,0.196,0.23865648199624404,0.221331941321397
141.9,0.5617806107429891,0.9342142863657449,0.11033647883555185,0.03798227610266704,0.35925669209581945,0.8534578657947857,0.17799678731075846,0.061172348726571284,0.41251661160042474,1.5,0.196,0.23870572209196186,0.22135240962342445
141.95000000000002,0.5617632962150605,0.9343895742704801,0.11016506414834926,0.037956533860535976,0.359042466807515,0.8534333228732184,0.17793825592420814,0.061180130290146365,0.4122976540155562,1.5,0.196,0.23875518507322466,0.2213731059307884
142.0,0.5617470636853075,0.9345655967110276,0.10999397014154433,0.037930647145977506,0.3588283331220502,0.8534097840590849,0.17787982348044462,0.06118755818613911,0.4120788507851089,1.5,0.196,0.238804873672452,0.22139403385766157
142.05,0.5617319155328553,0.9347423564559018,0.10982319283208204,0.03790461809289327,0.3586142904752071,0.8533872529846884,0.1778214824742968,0.061194636481913395,0.4118602010483988,1.5,0.196,0.23885479050440298,0.22141519687927977
