rhoP,theta,s,open_regime,closed_regime,final_regime,B_open,B_closed,P_open,P_closed,U_open,U_closed
0.01,0.18105263157894735,1.1157894736842104,open,closed,bistable,0.029836740465745935,1.0,0.9006335035526016,0.09758318713236701,0.11903197669578065,0.7689679035261511
0.01,0.18105263157894735,1.1842105263157894,open,closed,bistable,0.030983258656745845,1.0,0.9004416228669192,0.09618391166104487,0.11991210364517468,0.7700275016754303
0.01,0.18105263157894735,1.2526315789473683,open,closed,bistable,0.03220702850947944,1.0,0.9002328097965842,0.0952360874718455,0.12079995168702942,0.7707621377420301
0.01,0.18105263157894735,1.3210526315789475,open,closed,bistable,0.03358817853775236,1.0,0.9000057024556005,0.09456072166121786,0.1219933947166817,0.7711863540441606
0.01,0.18105263157894735,1.3894736842105264,open,closed,bistable,0.03506788131826302,1.0,0.8997561843322367,0.09407271745759174,0.12319942391008909,0.7714363990875972
0.01,0.18105263157894735,1.4578947368421054,open,closed,bistable,0.036742061089193916,1.0,0.8994781285888436,0.09370019478984745,0.12472240975633765,0.7715444026097361
0.01,0.18105263157894735,1.5263157894736843,open,closed,bistable,0.03873935725195405,1.0,0.8991553275622313,0.09347407710286254,0.1268822544408459,0.7717019609009753
0.01,0.18105263157894735,1.5947368421052632,open,closed,bistable,0.1840971311043831,1.0,0.8551155667242122,0.0932853220645439,0.3283319416326283,0.7717497104864502
0.01,0.18105263157894735,1.6631578947368422,open,closed,bistable,0.1964774373566448,1.0,0.8510354394949402,0.09315076366751611,0.32973956855499337,0.7717819375697061
0.01,0.18105263157894735,1.731578947368421,intermediate,closed,bistable,0.20915422083097254,1.0,0.8468928209001584,0.09305494566219064,0.33123710611744694,0.7718037147975335
0.01,0.18105263157894735,1.8,intermediate,closed,bistable,0.22211255580804032,1.0,0.8426939855871277,0.09303161515717386,0.33282460050583806,0.771904555269351
0.01,0.1936842105263158,0.5,open,open,open,0.019632728145483423,0.04467851333949812,0.9018061731276568,0.361193705640978,0.11310113569781541,0.3313512201180796
0.01,0.1936842105263158,0.5684210526315789,open,open,open,0.020054191675322713,0.04946172181971034,0.9016813127014726,0.36205616000495056,0.11310313713799776,0.3330738915728734
0.01,0.1936842105263158,0.6368421052631579,open,open,open,0.02049621983164998,0.05480373404976055,0.9015517985364683,0.36448800567457373,0.1131052422613988,0.33494923503735946
0.01,0.1936842105263158,0.7052631578947368,open,open,open,0.020959764146697143,0.06072249197027574,0.9014174994664417,0.3688547391830424,0.11310745639066011,0.33694766259749126
0.01,0.1936842105263158,0.7736842105263158,open,open,open,0.02144581145189446,0.06727404309027206,0.9012782855113239,0.37538714285170593,0.1131097850920382,0.3390543939703695
0.01,0.1936842105263158,0.8421052631578947,open,open,open,0.021967428153828635,0.07447708516225622,0.9011457116697502,0.3845848879440284,0.11338124791962663,0.3412220443602757
0.01,0.1936842105263158,0.9105263157894737,open,open,open,0.022536494370908117,0.08232482874812119,0.9010154956450431,0.3971662039879983,0.11392579589897261,0.34336949037291026
0.01,0.1936842105263158,0.9789473684210527,open,open,open,0.02314640130189624,0.09073983627818917,0.9008741941931766,0.4137951047817177,0.11447549339503484,0.34537036740070853
0.01,0.1936842105263158,1.0473684210526315,open,closed,bistable,0.02379920361428437,1.0,0.9007213770434276,0.10000314238283299,0.11503008549258409,0.7642858270075213
0.01,0.1936842105263158,1.1157894736842104,open,closed,bistable,0.024469080526287476,1.0,0.9005510366246279,0.09755038056291848,0.11531076842400168,0.7678491877376337
0.01,0.1936842105263158,1.1842105263157894,open,closed,bistable,0.02520975423918311,1.0,0.9003755644757061,0.09613768971863466,0.1158724029967238,0.7695041890246516
0.01,0.1936842105263158,1.2526315789473683,open,closed,bistable,0.025999802069619576,1.0,0.9001873270351062,0.09518804816383011,0.1164384314653203,0.7704303153091142
0.01,0.1936842105263158,1.3210526315789475,open,closed,bistable,0.02684160858188587,1.0,0.8999858832841523,0.09449999794613856,0.11700869475921809,0.7709168191764956
0.01,0.1936842105263158,1.3894736842105264,open,closed,bistable,0.02773763954634881,1.0,0.8997707932313027,0.09403796263145867,0.11758305469527278,0.7712887795932939
0.01,0.1936842105263158,1.4578947368421054,open,closed,bistable,0.028690438805311594,1.0,0.899541619950031,0.09370034720363465,0.11816139173250863,0.7715054360647872
0.01,0.1936842105263158,1.5263157894736843,open,closed,bistable,0.029702624198727493,1.0,0.8992979317757172,0.09347415196865945,0.1187436029902503,0.7716776818315499
0.01,0.1936842105263158,1.5947368421052632,open,closed,bistable,0.03084052565750782,1.0,0.8990315613972047,0.093285359623586,0.11962136230570596,0.7717340005422749
0.01,0.1936842105263158,1.6631578947368422,open,closed,bistable,0.03198571518610641,1.0,0.8987553757276888,0.09315078240793448,0.1202127333405543,0.7717717826139083
0.01,0.1936842105263158,1.731578947368421,open,closed,bistable,0.033198825113407396,1.0,0.8984633550968207,0.0930549549687699,0.12080771684984024,0.7717971547120291
0.01,0.1936842105263158,1.8,open,closed,bistable,0.03456592513223974,1.0,0.8981403704727631,0.09303161961979076,0.1217036697793982,0.7719003850825595
0.01,0.20631578947368423,0.5,open,open,open,0.017451970549870424,0.03589049255141038,0.9018044125844622,0.35379179892409596,0.11309152805848174,0.32827475552898994
0.01,0.20631578947368423,0.5684210526315789,open,open,open,0.017768496131249582,0.03959285343022362,0.9016791340597466,0.35190328977666085,0.1130930468621966,0.3296875357330845
0.01,0.20631578947368423,0.6368421052631579,open,open,open,0.018100736180143115,0.04366774687693597,0.9015491422270168,0.35151046361294425,0.11309464531169364,0.33120360208721417
0.01,0.20631578947368423,0.7052631578947368,open,open,open,0.01844945028892349,0.04830012672356097,0.9014142990048849,0.3521314158186546,0.11309632762993536,0.33290858557190506
0.01,0.20631578947368423,0.7736842105263158,open,open,open,0.018815430314829584,0.05347726445418389,0.9012744668304158,0.354254612263649,0.11309809825143446,0.33476416827135536
0.01,0.20631578947368423,0.8421052631578947,open,open,open,0.019199501037497426,0.059252313994956396,0.9011295092627637,0.35813801394459444,0.11309996182972717,0.3367643453105981
0.01,0.20631578947368423,0.9105263157894737,open,open,open,0.01960252071500324,0.06562740790518307,0.9009792916493065,0.36442889583578086,0.11310192324453666,0.33886047731450825
0.01,0.20631578947368423,0.9789473684210527,open,open,open,0.02002538151741305,0.07256701869283988,0.9008236818560245,0.37420372571769667,0.11310398760850095,0.3409558308437292
0.01,0.20631578947368423,1.0473684210526315,open,closed,bistable,0.020470032864131547,0.95002821206306,0.9006699771480448,0.10330635669192484,0.11337510717451259,0.7513249628931669
0.01,0.20631578947368423,1.1157894736842104,open,closed,bistable,0.02094258686883126,1.0,0.9005075998622604,0.09749999044301882,0.11364768560868933,0.7659821786024071
0.01,0.20631578947368423,1.1842105263157894,open,closed,bistable,0.021444411977310143,1.0,0.9003362783938562,0.09604633159739837,0.11392169264233114,0.7686265665542455
0.01,0.20631578947368423,1.2526315789473683,open,closed,bistable,0.021976928344979087,1.0,0.9001557431278419,0.09509218388973902,0.11419710074812123,0.7698726385786459
0.01,0.20631578947368423,1.3210526315789475,open,closed,bistable,0.022556430926333,1.0,0.8999665450096663,0.09447030033780436,0.11474907635914182,0.770694429941243
0.01,0.20631578947368423,1.3894736842105264,open,closed,bistable,0.023158556609480043,1.0,0.8997650029843164,0.09400338245727005,0.1150283706001787,0.7711190310477857
0.01,0.20631578947368423,1.4578947368421054,open,closed,bistable,0.02381885429490945,1.0,0.8995504913339567,0.09366236272679479,0.11558752324698722,0.7713673294738165
0.01,0.20631578947368423,1.5263157894736843,open,closed,bistable,0.024524654221082666,1.0,0.8993217344255413,0.09343374451346248,0.11615114733360354,0.7715580284329658
0.01,0.20631578947368423,1.5947368421052632,open,closed,bistable,0.025246497837941136,1.0,0.8990853082277023,0.09328541033578412,0.11643640145144078,0.7717128884282694
0.01,0.20631578947368423,1.6631578947368422,open,closed,bistable,0.02604530433433049,1.0,0.8988288813397803,0.09315080769000388,0.11700654227846977,0.7717581246873315
0.01,0.20631578947368423,1.731578947368421,open,closed,bistable,0.026855155713018008,1.0,0.8985682948001503,0.09305496751727368,0.11729521147475078,0.7717883269364183
0.01,0.20631578947368423,1.8,open,closed,bistable,0.027755624852070206,1.0,0.898282757605611,0.09298677552425048,0.11787158207844822,0.7718085136704844
0.01,0.2189473684210526,0.5,open,open,open,0.015820358836703942,0.029255838830905437,0.901803088635999,0.3481909351098979,0.11308434150740666,0.32590608642391733
0.01,0.2189473684210526,0.5684210526315789,open,open,open,0.016057377426196368,0.032037567167655545,0.9016774942422018,0.3445457336656934,0.113085495092563,0.327007724522967
0.01,0.2189473684210526,0.6368421052631579,open,open,open,0.016306316463598723,0.035208945151658524,0.9015471409888194,0.34150563978765247,0.11308670961650204,0.3282590753604982
0.01,0.2189473684210526,0.7052631578947368,open,open,open,0.016567770782453754,0.038736367091645775,0.9014118853798824,0.3395866667596486,0.11308798838101043,0.32962984517844474
0.01,0.2189473684210526,0.7736842105263158,open,open,open,0.016842362830052596,0.04278581463837722,0.9012715838882107,0.338340073998716,0.11308933486338434,0.33119900059953145
0.01,0.2189473684210526,0.8421052631578947,open,open,open,0.017130743570110483,0.04727720524249344,0.901126093515549,0.3385166593082386,0.11309075272416896,0.33289608350865535
0.01,0.2189473684210526,0.9105263157894737,open,open,open,0.017433593352675643,0.05227067513071808,0.9009752724139327,0.3402883148344886,0.11309224581491777,0.33472742926567395
0.01,0.2189473684210526,0.9789473684210527,open,open,open,0.017751622738986714,0.05786074858792923,0.9008189805704814,0.34389304257331416,0.11309381818590981,0.33671055187176746
0.01,0.2189473684210526,1.0473684210526315,open,open,open,0.018085573267194236,0.06402535782501298,0.900657080557219,0.3505455215426097,0.11309547409374535,0.3387651042765801
0.01,0.2189473684210526,1.1157894736842104,open,closed,bistable,0.01843621814289517,0.9893287337102683,0.9004894383467831,0.09737666460462416,0.11309721800872972,0.7614293339779271
0.01,0.2189473684210526,1.1842105263157894,open,closed,bistable,0.018804362836299132,1.0,0.9003159241939623,0.09587065791375765,0.11309905462193968,0.7671547468684674
0.01,0.2189473684210526,1.2526315789473683,open,closed,bistable,0.01919084556555831,1.0,0.900136413581933,0.09499846139723948,0.11310098885184852,0.7692190564666687
0.01,0.2189473684210526,1.3210526315789475,open,closed,bistable,0.019590648129216372,1.0,0.8999518493836717,0.09438022912763461,0.1133719332179378,0.7702528322016843
0.01,0.2189473684210526,1.3894736842105264,open,closed,bistable,0.020016151930535034,1.0,0.8997575927880928,0.093934134924769,0.11364432733486457,0.77083471292134
0.01,0.2189473684210526,1.4578947368421054,open,closed,bistable,0.020468632649593355,1.0,0.8995533716931065,0.0936245067181077,0.1139181405248282,0.7712103940507827
0.01,0.2189473684210526,1.5263157894736843,open,closed,bistable,0.020949415497718706,1.0,0.8993389195352444,0.09343388544510721,0.11419334483814693,0.7715125671013946
0.01,0.2189473684210526,1.5947368421052632,open,closed,bistable,0.02146677437911835,1.0,0.8991074314850276,0.09324332403993156,0.11474506017716779,0.7715984428697974
0.01,0.2189473684210526,1.6631578947368422,open,closed,bistable,0.022011799321081802,1.0,0.8988697005640517,0.09315084181300616,0.11502412757155174,0.7717397657147458
0.01,0.2189473684210526,1.731578947368421,open,closed,bistable,0.02258954168092805,1.0,0.8986209187970774,0.09305498444202105,0.11530448979652438,0.7717764520401168
0.01,0.2189473684210526,1.8,open,closed,bistable,0.0232015248459468,1.0,0.8983608566718456,0.09298678388806077,0.1155861303877585,0.7718008387815515
0.01,0.23157894736842105,0.5,open,open,open,0.014602044937146279,0.02426577923943175,0.9018020962703325,0.34396563208456427,0.11307897634582274,0.32409767834101194
0.01,0.23157894736842105,0.5684210526315789,open,open,open,0.014779135830793488,0.026358510788829365,0.9016762642938441,0.3388647732071749,0.11307985490824785,0.32495865195635676
0.01,0.23157894736842105,0.6368421052631579,open,open,open,0.014965219516710709,0.028762077113659378,0.9015456388843631,0.33409569481807183,0.11308078002831495,0.3259461884872836
0.01,0.23157894736842105,0.7052631578947368,open,open,open,0.015160755320844427,0.03148130755130868,0.9014100723635623,0.3299531824183216,0.11308175426228456,0.32705846142465156
0.01,0.23157894736842105,0.7736842105263158,open,open,open,0.015366225228314186,0.03455291382979078,0.9012694165817506,0.3265285549683679,0.11308278030762745,0.3283083841669419
0.01,0.23157894736842105,0.8421052631578947,open,open,open,0.015582134810167448,0.03802210559444723,0.9011235234398706,0.3238848532285239,0.11308386101008011,0.3297085134027516
0.01,0.23157894736842105,0.9105263157894737,open,open,open,0.015809014154714748,0.041931134950281904,0.9009722454707919,0.3221401374774951,0.11308499937088169,0.33126646788500014
0.01,0.23157894736842105,0.9789473684210527,open,open,open,0.01604741879716017,0.0462727239333497,0.9008154364823124,0.3216992607670541,0.11308619855415841,0.33295769144920745
0.01,0.23157894736842105,1.0473684210526315,open,open,open,0.016297930640072435,0.05118194771157518,0.9006529522637329,0.32252456871402324,0.11308746189442374,0.3348351541571685
0.01,0.23157894736842105,1.1157894736842104,open,open,open,0.0165611588559286,0.056622597776301686,0.9004846513572565,0.32587501236539446,0.11308879290414457,0.33682390969188647
0.01,0.23157894736842105,1.1842105263157894,open,closed,bistable,0.01683774076149351,0.999851456214841,0.9003103958946205,0.09537590587448604,0.11309019528132162,0.7643249286622676
0.01,0.23157894736842105,1.2526315789473683,open,closed,bistable,0.01712834265216863,1.0,0.9001300524984519,0.09478976967722555,0.11309167291701788,0.7680549232890337
0.01,0.23157894736842105,1.3210526315789475,open,closed,bistable,0.017433660582644842,1.0,0.8999434932467004,0.0942612089313108,0.1130932299027556,0.7696549422225245
0.01,0.23157894736842105,1.3894736842105264,open,closed,bistable,0.01775442107822643,1.0,0.8997505966972381,0.09386536734624894,0.11309487053769261,0.7705054800287789
0.01,0.23157894736842105,1.4578947368421054,open,closed,bistable,0.018091381759054646,1.0,0.8995512489682742,0.09358681539002131,0.11309659933547073,0.771025947210603
0.01,0.23157894736842105,1.5263157894736843,open,closed,bistable,0.01843093690399042,1.0,0.8993410042818719,0.09339361219697528,0.1133672779908119,0.7713648630235408
0.01,0.23157894736842105,1.5947368421052632,open,closed,bistable,0.01879316789142596,1.0,0.8991202687139617,0.09324341941426247,0.11363939155532456,0.771558859000947
0.01,0.23157894736842105,1.6631578947368422,open,closed,bistable,0.019188316306306828,1.0,0.8988971329740696,0.09315088788828237,0.11364144722945413,0.7717150545207404
0.01,0.23157894736842105,1.731578947368421,open,closed,bistable,0.019596574315460066,1.0,0.898656732143614,0.0930550072780743,0.11391509174178537,0.7717604862805332
0.01,0.23157894736842105,1.8,open,closed,bistable,0.020030977619466248,1.0,0.8984051322306001,0.09298679516649003,0.1141901184940673,0.7717905131796727
0.01,0.2442105263157895,0.5,open,open,open,0.013693699452684309,0.020496733183455653,0.9018013542729226,0.3409230697946559,0.11307497676712157,0.32271135316584215
0.01,0.2442105263157895,0.5684210526315789,open,open,open,0.013825795608584662,0.022056323492745052,0.9016753441918715,0.33473359898079447,0.11307564898271909,0.32337738145569106
0.01,0.2442105263157895,0.6368421052631579,open,open,open,0.013964648033948961,0.023901208339557507,0.9015445145839787,0.32847671224122915,0.11307635680008409,0.324169100971219
0.01,0.2442105263157895,0.7052631578947368,open,open,open,0.014110607784999231,0.025931117226167175,0.9014087145729919,0.3229404113552918,0.11307710218634524,0.32502872029403646
